char,timestamp,churn
IdentifierId(73534),Thu Jul 10 07:41:24 EDT 2008,TRUE
IdentifierId(72217),Wed Jul 09 21:11:15 EDT 2008,TRUE
IdentifierId(74689),Wed Jul 09 20:50:05 EDT 2008,FALSE
IdentifierId(73757),Wed Jul 09 19:51:53 EDT 2008,TRUE
IdentifierId(54522),Wed Jul 09 19:41:32 EDT 2008,FALSE
IdentifierId(65786),Wed Jul 09 19:41:01 EDT 2008,TRUE
IdentifierId(73847),Wed Jul 09 19:40:15 EDT 2008,TRUE
IdentifierId(74677),Wed Jul 09 18:55:58 EDT 2008,FALSE
IdentifierId(73550),Wed Jul 09 18:47:35 EDT 2008,TRUE
IdentifierId(42153),Wed Jul 09 18:38:42 EDT 2008,TRUE
IdentifierId(1271),Wed Jul 09 18:09:16 EDT 2008,TRUE
IdentifierId(73166),Wed Jul 09 17:40:08 EDT 2008,TRUE
IdentifierId(73993),Wed Jul 09 17:27:31 EDT 2008,TRUE
IdentifierId(74542),Wed Jul 09 17:16:55 EDT 2008,TRUE
IdentifierId(74181),Wed Jul 09 17:16:55 EDT 2008,TRUE
IdentifierId(69374),Wed Jul 09 16:37:00 EDT 2008,FALSE
IdentifierId(42276),Wed Jul 09 15:48:25 EDT 2008,FALSE
IdentifierId(21481),Wed Jul 09 15:48:10 EDT 2008,TRUE
IdentifierId(16295),Wed Jul 09 15:37:51 EDT 2008,TRUE
IdentifierId(64439),Wed Jul 09 14:57:26 EDT 2008,TRUE
IdentifierId(74528),Wed Jul 09 14:47:47 EDT 2008,TRUE
IdentifierId(24465),Wed Jul 09 14:37:08 EDT 2008,TRUE
IdentifierId(49488),Wed Jul 09 13:27:36 EDT 2008,TRUE
IdentifierId(69751),Wed Jul 09 13:10:33 EDT 2008,TRUE
IdentifierId(71907),Wed Jul 09 12:59:48 EDT 2008,FALSE
IdentifierId(71926),Wed Jul 09 12:25:46 EDT 2008,TRUE
IdentifierId(74333),Wed Jul 09 11:58:34 EDT 2008,TRUE
IdentifierId(73635),Wed Jul 09 11:47:19 EDT 2008,TRUE
IdentifierId(73541),Wed Jul 09 11:36:12 EDT 2008,TRUE
IdentifierId(74383),Wed Jul 09 10:17:51 EDT 2008,TRUE
IdentifierId(74114),Wed Jul 09 09:37:24 EDT 2008,FALSE
IdentifierId(74457),Wed Jul 09 08:46:49 EDT 2008,TRUE
IdentifierId(38534),Wed Jul 09 06:19:57 EDT 2008,FALSE
IdentifierId(7025),Wed Jul 09 06:17:49 EDT 2008,TRUE
IdentifierId(74502),Wed Jul 09 06:16:27 EDT 2008,TRUE
IdentifierId(7900),Wed Jul 09 05:46:54 EDT 2008,FALSE
IdentifierId(1433),Wed Jul 09 05:07:35 EDT 2008,TRUE
IdentifierId(29881),Wed Jul 09 03:36:12 EDT 2008,FALSE
IdentifierId(22303),Wed Jul 09 03:18:55 EDT 2008,TRUE
IdentifierId(70475),Wed Jul 09 01:58:37 EDT 2008,TRUE
IdentifierId(35663),Wed Jul 09 01:29:03 EDT 2008,FALSE
IdentifierId(72614),Wed Jul 09 01:28:07 EDT 2008,TRUE
IdentifierId(73745),Tue Jul 08 22:56:30 EDT 2008,TRUE
IdentifierId(63175),Tue Jul 08 21:46:16 EDT 2008,TRUE
IdentifierId(22863),Tue Jul 08 21:16:32 EDT 2008,FALSE
IdentifierId(17977),Tue Jul 08 21:06:51 EDT 2008,FALSE
IdentifierId(74454),Tue Jul 08 19:29:40 EDT 2008,TRUE
IdentifierId(72927),Tue Jul 08 19:15:25 EDT 2008,TRUE
IdentifierId(2350),Tue Jul 08 19:06:00 EDT 2008,FALSE
IdentifierId(36110),Tue Jul 08 18:57:43 EDT 2008,TRUE
IdentifierId(71232),Tue Jul 08 18:45:05 EDT 2008,TRUE
IdentifierId(37763),Tue Jul 08 18:16:57 EDT 2008,TRUE
IdentifierId(37765),Tue Jul 08 18:07:10 EDT 2008,FALSE
IdentifierId(21880),Tue Jul 08 17:55:23 EDT 2008,FALSE
IdentifierId(24925),Tue Jul 08 17:55:23 EDT 2008,FALSE
IdentifierId(61629),Tue Jul 08 17:27:21 EDT 2008,TRUE
IdentifierId(36399),Tue Jul 08 17:16:47 EDT 2008,FALSE
IdentifierId(74334),Tue Jul 08 17:16:37 EDT 2008,TRUE
IdentifierId(74342),Tue Jul 08 16:36:15 EDT 2008,FALSE
IdentifierId(17080),Tue Jul 08 16:26:49 EDT 2008,TRUE
IdentifierId(70573),Tue Jul 08 15:34:29 EDT 2008,TRUE
IdentifierId(51468),Tue Jul 08 15:26:19 EDT 2008,TRUE
IdentifierId(49425),Tue Jul 08 15:16:50 EDT 2008,FALSE
IdentifierId(74453),Tue Jul 08 15:16:35 EDT 2008,TRUE
IdentifierId(72566),Tue Jul 08 14:37:26 EDT 2008,FALSE
IdentifierId(59919),Tue Jul 08 14:08:25 EDT 2008,FALSE
IdentifierId(63650),Tue Jul 08 12:06:51 EDT 2008,TRUE
IdentifierId(31434),Tue Jul 08 12:05:08 EDT 2008,FALSE
IdentifierId(34944),Tue Jul 08 11:56:38 EDT 2008,FALSE
IdentifierId(25563),Tue Jul 08 11:14:24 EDT 2008,FALSE
IdentifierId(74213),Tue Jul 08 11:13:43 EDT 2008,TRUE
IdentifierId(74224),Tue Jul 08 10:57:01 EDT 2008,TRUE
IdentifierId(18695),Tue Jul 08 09:54:58 EDT 2008,TRUE
IdentifierId(44638),Tue Jul 08 09:26:27 EDT 2008,TRUE
IdentifierId(73618),Tue Jul 08 09:07:10 EDT 2008,TRUE
IdentifierId(74200),Tue Jul 08 07:06:12 EDT 2008,TRUE
IdentifierId(74494),Tue Jul 08 02:54:14 EDT 2008,TRUE
IdentifierId(74390),Tue Jul 08 01:33:47 EDT 2008,TRUE
IdentifierId(231),Tue Jul 08 00:25:18 EDT 2008,TRUE
IdentifierId(25791),Tue Jul 08 00:04:03 EDT 2008,TRUE
IdentifierId(8778),Mon Jul 07 23:37:18 EDT 2008,FALSE
IdentifierId(286),Mon Jul 07 23:26:11 EDT 2008,FALSE
IdentifierId(74461),Mon Jul 07 22:06:07 EDT 2008,FALSE
IdentifierId(48700),Mon Jul 07 21:36:01 EDT 2008,FALSE
IdentifierId(74204),Mon Jul 07 21:23:26 EDT 2008,TRUE
IdentifierId(638),Mon Jul 07 21:06:08 EDT 2008,TRUE
IdentifierId(74559),Mon Jul 07 20:38:49 EDT 2008,FALSE
IdentifierId(67011),Mon Jul 07 20:04:32 EDT 2008,TRUE
IdentifierId(70406),Mon Jul 07 19:45:01 EDT 2008,TRUE
IdentifierId(68205),Mon Jul 07 19:37:09 EDT 2008,TRUE
IdentifierId(68412),Mon Jul 07 19:16:47 EDT 2008,TRUE
IdentifierId(31477),Mon Jul 07 19:15:30 EDT 2008,FALSE
IdentifierId(69553),Mon Jul 07 18:57:41 EDT 2008,TRUE
IdentifierId(2667),Mon Jul 07 18:14:49 EDT 2008,FALSE
IdentifierId(65056),Mon Jul 07 17:46:32 EDT 2008,TRUE
IdentifierId(74008),Mon Jul 07 17:37:55 EDT 2008,TRUE
IdentifierId(66403),Mon Jul 07 17:14:23 EDT 2008,TRUE
IdentifierId(51246),Mon Jul 07 17:06:31 EDT 2008,TRUE
IdentifierId(37953),Mon Jul 07 16:57:09 EDT 2008,FALSE
IdentifierId(14289),Mon Jul 07 16:54:04 EDT 2008,FALSE
IdentifierId(46737),Mon Jul 07 16:15:06 EDT 2008,FALSE
IdentifierId(71862),Mon Jul 07 16:07:02 EDT 2008,TRUE
IdentifierId(26055),Mon Jul 07 15:54:49 EDT 2008,TRUE
IdentifierId(66314),Mon Jul 07 15:47:43 EDT 2008,TRUE
IdentifierId(60286),Mon Jul 07 15:26:16 EDT 2008,TRUE
IdentifierId(35059),Mon Jul 07 15:26:06 EDT 2008,FALSE
IdentifierId(74544),Mon Jul 07 14:34:29 EDT 2008,FALSE
IdentifierId(23190),Mon Jul 07 14:27:04 EDT 2008,FALSE
IdentifierId(14313),Mon Jul 07 14:16:24 EDT 2008,FALSE
IdentifierId(55831),Mon Jul 07 14:15:48 EDT 2008,TRUE
IdentifierId(42173),Mon Jul 07 12:17:56 EDT 2008,FALSE
IdentifierId(58811),Mon Jul 07 11:36:22 EDT 2008,TRUE
IdentifierId(71177),Mon Jul 07 11:24:29 EDT 2008,FALSE
IdentifierId(35505),Mon Jul 07 10:47:11 EDT 2008,FALSE
IdentifierId(73853),Mon Jul 07 10:36:27 EDT 2008,TRUE
IdentifierId(38429),Mon Jul 07 10:17:14 EDT 2008,TRUE
IdentifierId(51859),Mon Jul 07 09:37:28 EDT 2008,FALSE
IdentifierId(9612),Mon Jul 07 07:57:16 EDT 2008,FALSE
IdentifierId(74069),Mon Jul 07 07:16:19 EDT 2008,TRUE
IdentifierId(54432),Mon Jul 07 03:56:49 EDT 2008,TRUE
IdentifierId(60343),Mon Jul 07 03:37:26 EDT 2008,TRUE
IdentifierId(74205),Mon Jul 07 03:35:23 EDT 2008,TRUE
IdentifierId(74397),Mon Jul 07 03:04:00 EDT 2008,TRUE
IdentifierId(66321),Mon Jul 07 02:38:24 EDT 2008,TRUE
IdentifierId(7742),Mon Jul 07 02:35:04 EDT 2008,FALSE
IdentifierId(6342),Mon Jul 07 00:54:34 EDT 2008,TRUE
IdentifierId(74035),Sun Jul 06 22:06:42 EDT 2008,TRUE
IdentifierId(61815),Sun Jul 06 21:56:21 EDT 2008,TRUE
IdentifierId(73739),Sun Jul 06 21:36:16 EDT 2008,TRUE
IdentifierId(22277),Sun Jul 06 19:56:04 EDT 2008,TRUE
IdentifierId(77),Sun Jul 06 19:54:27 EDT 2008,FALSE
IdentifierId(43676),Sun Jul 06 19:46:49 EDT 2008,FALSE
IdentifierId(21780),Sun Jul 06 19:46:04 EDT 2008,FALSE
IdentifierId(23568),Sun Jul 06 17:55:04 EDT 2008,FALSE
IdentifierId(21403),Sun Jul 06 17:54:29 EDT 2008,TRUE
IdentifierId(72539),Sun Jul 06 17:25:44 EDT 2008,TRUE
IdentifierId(73500),Sun Jul 06 17:25:39 EDT 2008,TRUE
IdentifierId(46195),Sun Jul 06 17:23:00 EDT 2008,FALSE
IdentifierId(35143),Sun Jul 06 17:16:55 EDT 2008,FALSE
IdentifierId(71887),Sun Jul 06 16:33:38 EDT 2008,TRUE
IdentifierId(6675),Sun Jul 06 16:17:23 EDT 2008,FALSE
IdentifierId(72611),Sun Jul 06 16:08:13 EDT 2008,TRUE
IdentifierId(22097),Sun Jul 06 16:07:22 EDT 2008,TRUE
IdentifierId(64650),Sun Jul 06 16:06:41 EDT 2008,TRUE
IdentifierId(39889),Sun Jul 06 13:57:39 EDT 2008,FALSE
IdentifierId(56),Sun Jul 06 13:55:57 EDT 2008,TRUE
IdentifierId(46004),Sun Jul 06 13:47:13 EDT 2008,FALSE
IdentifierId(68285),Sun Jul 06 13:36:38 EDT 2008,TRUE
IdentifierId(1144),Sun Jul 06 13:34:54 EDT 2008,FALSE
IdentifierId(74108),Sun Jul 06 12:56:19 EDT 2008,TRUE
IdentifierId(74299),Sun Jul 06 12:56:19 EDT 2008,FALSE
IdentifierId(32183),Sun Jul 06 12:43:59 EDT 2008,TRUE
IdentifierId(74102),Sun Jul 06 12:15:24 EDT 2008,TRUE
IdentifierId(73446),Sun Jul 06 11:46:06 EDT 2008,TRUE
IdentifierId(73932),Sun Jul 06 11:36:21 EDT 2008,TRUE
IdentifierId(60351),Sun Jul 06 11:35:34 EDT 2008,TRUE
IdentifierId(68476),Sun Jul 06 10:44:13 EDT 2008,TRUE
IdentifierId(65298),Sun Jul 06 08:53:32 EDT 2008,FALSE
IdentifierId(72001),Sun Jul 06 08:45:51 EDT 2008,TRUE
IdentifierId(31980),Sun Jul 06 08:35:07 EDT 2008,TRUE
IdentifierId(69061),Sun Jul 06 07:17:19 EDT 2008,TRUE
IdentifierId(52857),Sun Jul 06 07:15:06 EDT 2008,TRUE
IdentifierId(11386),Sun Jul 06 06:45:04 EDT 2008,TRUE
IdentifierId(15988),Sun Jul 06 06:43:58 EDT 2008,FALSE
IdentifierId(25717),Sun Jul 06 06:43:52 EDT 2008,TRUE
IdentifierId(10601),Sun Jul 06 06:36:00 EDT 2008,FALSE
IdentifierId(65178),Sun Jul 06 06:04:50 EDT 2008,TRUE
IdentifierId(70368),Sun Jul 06 05:56:47 EDT 2008,TRUE
IdentifierId(72610),Sun Jul 06 05:47:27 EDT 2008,FALSE
IdentifierId(73784),Sun Jul 06 05:18:56 EDT 2008,FALSE
IdentifierId(57514),Sun Jul 06 04:47:36 EDT 2008,TRUE
IdentifierId(9838),Sun Jul 06 04:27:04 EDT 2008,FALSE
IdentifierId(70621),Sun Jul 06 03:55:32 EDT 2008,TRUE
IdentifierId(10304),Sun Jul 06 03:45:01 EDT 2008,FALSE
IdentifierId(31435),Sun Jul 06 00:25:05 EDT 2008,TRUE
IdentifierId(73047),Sat Jul 05 23:04:27 EDT 2008,TRUE
IdentifierId(371),Sat Jul 05 22:56:55 EDT 2008,TRUE
IdentifierId(70441),Sat Jul 05 22:46:30 EDT 2008,TRUE
IdentifierId(73901),Sat Jul 05 22:35:53 EDT 2008,TRUE
IdentifierId(73650),Sat Jul 05 22:25:21 EDT 2008,TRUE
IdentifierId(65699),Sat Jul 05 22:16:27 EDT 2008,TRUE
IdentifierId(1268),Sat Jul 05 21:45:38 EDT 2008,TRUE
IdentifierId(71222),Sat Jul 05 20:37:06 EDT 2008,TRUE
IdentifierId(73260),Sat Jul 05 20:24:31 EDT 2008,TRUE
IdentifierId(73271),Sat Jul 05 20:16:24 EDT 2008,FALSE
IdentifierId(69602),Sat Jul 05 20:14:51 EDT 2008,TRUE
IdentifierId(34777),Sat Jul 05 19:17:28 EDT 2008,FALSE
IdentifierId(63515),Sat Jul 05 18:36:44 EDT 2008,TRUE
IdentifierId(70395),Sat Jul 05 18:26:02 EDT 2008,TRUE
IdentifierId(74391),Sat Jul 05 18:16:12 EDT 2008,FALSE
IdentifierId(64138),Sat Jul 05 18:16:12 EDT 2008,TRUE
IdentifierId(66211),Sat Jul 05 18:07:27 EDT 2008,TRUE
IdentifierId(60041),Sat Jul 05 18:04:54 EDT 2008,FALSE
IdentifierId(58585),Sat Jul 05 17:34:14 EDT 2008,FALSE
IdentifierId(58492),Sat Jul 05 17:27:39 EDT 2008,FALSE
IdentifierId(72243),Sat Jul 05 16:56:54 EDT 2008,TRUE
IdentifierId(31561),Sat Jul 05 16:44:01 EDT 2008,TRUE
IdentifierId(24108),Sat Jul 05 16:04:58 EDT 2008,TRUE
IdentifierId(37526),Sat Jul 05 15:27:25 EDT 2008,TRUE
IdentifierId(67067),Sat Jul 05 14:56:22 EDT 2008,TRUE
IdentifierId(74292),Sat Jul 05 14:03:21 EDT 2008,TRUE
IdentifierId(36017),Sat Jul 05 13:48:02 EDT 2008,FALSE
IdentifierId(68723),Sat Jul 05 12:58:14 EDT 2008,TRUE
IdentifierId(74272),Sat Jul 05 12:55:51 EDT 2008,TRUE
IdentifierId(58053),Sat Jul 05 11:54:48 EDT 2008,TRUE
IdentifierId(74420),Sat Jul 05 11:24:32 EDT 2008,FALSE
IdentifierId(49491),Sat Jul 05 10:07:25 EDT 2008,FALSE
IdentifierId(74031),Sat Jul 05 09:27:19 EDT 2008,TRUE
IdentifierId(34137),Sat Jul 05 08:45:38 EDT 2008,TRUE
IdentifierId(74121),Sat Jul 05 07:16:35 EDT 2008,TRUE
IdentifierId(45728),Sat Jul 05 00:23:45 EDT 2008,TRUE
IdentifierId(60572),Fri Jul 04 23:54:13 EDT 2008,TRUE
IdentifierId(74288),Fri Jul 04 21:42:43 EDT 2008,TRUE
IdentifierId(51617),Fri Jul 04 21:42:33 EDT 2008,TRUE
IdentifierId(23982),Fri Jul 04 20:11:07 EDT 2008,FALSE
IdentifierId(23585),Fri Jul 04 19:59:58 EDT 2008,TRUE
IdentifierId(22573),Fri Jul 04 19:49:54 EDT 2008,FALSE
IdentifierId(70793),Fri Jul 04 19:20:47 EDT 2008,TRUE
IdentifierId(70727),Fri Jul 04 18:32:31 EDT 2008,FALSE
IdentifierId(74303),Fri Jul 04 18:20:38 EDT 2008,TRUE
IdentifierId(69310),Fri Jul 04 18:12:37 EDT 2008,TRUE
IdentifierId(43136),Fri Jul 04 18:01:21 EDT 2008,TRUE
IdentifierId(1096),Fri Jul 04 17:41:35 EDT 2008,FALSE
IdentifierId(3565),Fri Jul 04 17:09:56 EDT 2008,TRUE
IdentifierId(50880),Fri Jul 04 17:03:30 EDT 2008,TRUE
IdentifierId(73741),Fri Jul 04 16:01:59 EDT 2008,TRUE
IdentifierId(74037),Fri Jul 04 16:01:08 EDT 2008,TRUE
IdentifierId(72897),Fri Jul 04 15:42:28 EDT 2008,TRUE
IdentifierId(65124),Fri Jul 04 15:21:27 EDT 2008,TRUE
IdentifierId(2776),Fri Jul 04 15:21:27 EDT 2008,FALSE
IdentifierId(71567),Fri Jul 04 14:12:08 EDT 2008,TRUE
IdentifierId(74252),Fri Jul 04 13:52:43 EDT 2008,TRUE
IdentifierId(59334),Fri Jul 04 13:04:58 EDT 2008,FALSE
IdentifierId(65902),Fri Jul 04 12:22:36 EDT 2008,FALSE
IdentifierId(59304),Fri Jul 04 12:10:29 EDT 2008,FALSE
IdentifierId(35943),Fri Jul 04 11:52:06 EDT 2008,TRUE
IdentifierId(50103),Fri Jul 04 10:42:52 EDT 2008,TRUE
IdentifierId(71701),Fri Jul 04 10:40:54 EDT 2008,TRUE
IdentifierId(73692),Fri Jul 04 09:39:49 EDT 2008,FALSE
IdentifierId(74264),Fri Jul 04 09:31:59 EDT 2008,TRUE
IdentifierId(25706),Fri Jul 04 09:30:26 EDT 2008,TRUE
IdentifierId(67399),Fri Jul 04 08:23:35 EDT 2008,TRUE
IdentifierId(66422),Fri Jul 04 08:00:12 EDT 2008,TRUE
IdentifierId(73129),Fri Jul 04 07:01:04 EDT 2008,TRUE
IdentifierId(31600),Fri Jul 04 05:19:57 EDT 2008,TRUE
IdentifierId(66524),Fri Jul 04 04:51:37 EDT 2008,FALSE
IdentifierId(57929),Fri Jul 04 04:23:19 EDT 2008,TRUE
IdentifierId(1704),Fri Jul 04 01:10:31 EDT 2008,FALSE
IdentifierId(65444),Thu Jul 03 23:51:09 EDT 2008,TRUE
IdentifierId(59250),Thu Jul 03 23:22:02 EDT 2008,TRUE
IdentifierId(26346),Thu Jul 03 23:12:03 EDT 2008,TRUE
IdentifierId(68904),Thu Jul 03 22:05:33 EDT 2008,FALSE
IdentifierId(40453),Thu Jul 03 21:43:31 EDT 2008,FALSE
IdentifierId(41944),Thu Jul 03 21:22:21 EDT 2008,FALSE
IdentifierId(47800),Thu Jul 03 21:11:55 EDT 2008,TRUE
IdentifierId(72809),Thu Jul 03 21:03:05 EDT 2008,TRUE
IdentifierId(66367),Thu Jul 03 20:02:11 EDT 2008,FALSE
IdentifierId(72347),Thu Jul 03 20:00:29 EDT 2008,FALSE
IdentifierId(74331),Thu Jul 03 19:53:01 EDT 2008,FALSE
IdentifierId(73046),Thu Jul 03 19:42:47 EDT 2008,FALSE
IdentifierId(9779),Thu Jul 03 19:42:01 EDT 2008,FALSE
IdentifierId(51397),Thu Jul 03 19:20:28 EDT 2008,TRUE
IdentifierId(73683),Thu Jul 03 18:32:10 EDT 2008,TRUE
IdentifierId(74167),Thu Jul 03 18:20:53 EDT 2008,TRUE
IdentifierId(930),Thu Jul 03 18:12:26 EDT 2008,TRUE
IdentifierId(22255),Thu Jul 03 17:51:35 EDT 2008,TRUE
IdentifierId(59876),Thu Jul 03 17:43:34 EDT 2008,TRUE
IdentifierId(74257),Thu Jul 03 17:22:10 EDT 2008,FALSE
IdentifierId(22838),Thu Jul 03 17:20:38 EDT 2008,FALSE
IdentifierId(21828),Thu Jul 03 17:10:43 EDT 2008,FALSE
IdentifierId(74185),Thu Jul 03 16:52:06 EDT 2008,TRUE
IdentifierId(69922),Thu Jul 03 16:13:31 EDT 2008,TRUE
IdentifierId(25045),Thu Jul 03 15:21:34 EDT 2008,FALSE
IdentifierId(74203),Thu Jul 03 15:02:37 EDT 2008,TRUE
IdentifierId(66163),Thu Jul 03 14:50:14 EDT 2008,TRUE
IdentifierId(73830),Thu Jul 03 14:03:27 EDT 2008,TRUE
IdentifierId(22988),Thu Jul 03 11:09:44 EDT 2008,TRUE
IdentifierId(74177),Thu Jul 03 10:51:57 EDT 2008,TRUE
IdentifierId(74143),Thu Jul 03 10:33:28 EDT 2008,TRUE
IdentifierId(35834),Thu Jul 03 10:12:53 EDT 2008,TRUE
IdentifierId(34989),Thu Jul 03 10:04:04 EDT 2008,TRUE
IdentifierId(73493),Thu Jul 03 09:22:11 EDT 2008,TRUE
IdentifierId(50600),Wed Jul 02 21:58:21 EDT 2008,FALSE
IdentifierId(67222),Wed Jul 02 20:20:32 EDT 2008,TRUE
IdentifierId(73156),Wed Jul 02 20:18:50 EDT 2008,TRUE
IdentifierId(23581),Wed Jul 02 20:17:08 EDT 2008,TRUE
IdentifierId(22207),Wed Jul 02 20:07:45 EDT 2008,TRUE
IdentifierId(70908),Wed Jul 02 19:10:57 EDT 2008,TRUE
IdentifierId(20789),Wed Jul 02 19:08:08 EDT 2008,FALSE
IdentifierId(73811),Wed Jul 02 19:06:46 EDT 2008,TRUE
IdentifierId(11784),Wed Jul 02 18:39:02 EDT 2008,TRUE
IdentifierId(74109),Wed Jul 02 17:59:23 EDT 2008,TRUE
IdentifierId(63425),Wed Jul 02 17:48:56 EDT 2008,TRUE
IdentifierId(64481),Wed Jul 02 17:38:17 EDT 2008,TRUE
IdentifierId(40059),Wed Jul 02 17:11:12 EDT 2008,FALSE
IdentifierId(64550),Wed Jul 02 17:01:04 EDT 2008,TRUE
IdentifierId(66294),Wed Jul 02 16:49:37 EDT 2008,TRUE
IdentifierId(71554),Wed Jul 02 16:49:27 EDT 2008,TRUE
IdentifierId(22128),Wed Jul 02 16:38:15 EDT 2008,TRUE
IdentifierId(72443),Wed Jul 02 16:08:06 EDT 2008,TRUE
IdentifierId(74065),Wed Jul 02 15:39:36 EDT 2008,TRUE
IdentifierId(73981),Wed Jul 02 15:26:50 EDT 2008,TRUE
IdentifierId(29909),Wed Jul 02 14:08:50 EDT 2008,TRUE
IdentifierId(29350),Wed Jul 02 13:48:36 EDT 2008,TRUE
IdentifierId(56998),Wed Jul 02 13:31:14 EDT 2008,FALSE
IdentifierId(21181),Wed Jul 02 13:30:38 EDT 2008,TRUE
IdentifierId(11654),Wed Jul 02 12:38:06 EDT 2008,FALSE
IdentifierId(72342),Wed Jul 02 11:07:56 EDT 2008,TRUE
IdentifierId(32945),Wed Jul 02 10:18:50 EDT 2008,FALSE
IdentifierId(42837),Wed Jul 02 10:01:03 EDT 2008,TRUE
IdentifierId(73595),Wed Jul 02 09:48:30 EDT 2008,TRUE
IdentifierId(23299),Wed Jul 02 09:18:20 EDT 2008,TRUE
IdentifierId(61581),Wed Jul 02 09:09:27 EDT 2008,TRUE
IdentifierId(59599),Wed Jul 02 07:39:17 EDT 2008,FALSE
IdentifierId(23175),Wed Jul 02 06:47:54 EDT 2008,TRUE
IdentifierId(46252),Wed Jul 02 04:07:44 EDT 2008,TRUE
IdentifierId(68698),Wed Jul 02 01:59:19 EDT 2008,TRUE
IdentifierId(68145),Wed Jul 02 00:57:07 EDT 2008,TRUE
IdentifierId(26504),Wed Jul 02 00:57:07 EDT 2008,TRUE
IdentifierId(41802),Tue Jul 01 23:10:12 EDT 2008,TRUE
IdentifierId(27),Tue Jul 01 23:06:27 EDT 2008,TRUE
IdentifierId(35940),Tue Jul 01 22:49:41 EDT 2008,TRUE
IdentifierId(27489),Tue Jul 01 22:38:11 EDT 2008,TRUE
IdentifierId(26586),Tue Jul 01 22:08:33 EDT 2008,TRUE
IdentifierId(69014),Tue Jul 01 22:07:06 EDT 2008,TRUE
IdentifierId(61029),Tue Jul 01 21:56:48 EDT 2008,TRUE
IdentifierId(59803),Tue Jul 01 20:31:00 EDT 2008,TRUE
IdentifierId(13288),Tue Jul 01 20:28:17 EDT 2008,TRUE
IdentifierId(67627),Tue Jul 01 20:27:41 EDT 2008,TRUE
IdentifierId(71699),Tue Jul 01 20:19:15 EDT 2008,TRUE
IdentifierId(73582),Tue Jul 01 19:38:12 EDT 2008,TRUE
IdentifierId(73445),Tue Jul 01 19:08:45 EDT 2008,TRUE
IdentifierId(22670),Tue Jul 01 18:59:39 EDT 2008,FALSE
IdentifierId(34436),Tue Jul 01 18:50:09 EDT 2008,FALSE
IdentifierId(9578),Tue Jul 01 18:48:22 EDT 2008,FALSE
IdentifierId(908),Tue Jul 01 18:37:36 EDT 2008,FALSE
IdentifierId(72508),Tue Jul 01 18:29:44 EDT 2008,FALSE
IdentifierId(71258),Tue Jul 01 18:09:36 EDT 2008,TRUE
IdentifierId(42566),Tue Jul 01 18:08:39 EDT 2008,TRUE
IdentifierId(23498),Tue Jul 01 17:48:22 EDT 2008,TRUE
IdentifierId(57632),Tue Jul 01 17:40:19 EDT 2008,FALSE
IdentifierId(69571),Tue Jul 01 17:40:03 EDT 2008,FALSE
IdentifierId(59078),Tue Jul 01 17:30:01 EDT 2008,TRUE
IdentifierId(63640),Tue Jul 01 17:28:19 EDT 2008,TRUE
IdentifierId(73670),Tue Jul 01 17:17:21 EDT 2008,TRUE
IdentifierId(49355),Tue Jul 01 16:39:25 EDT 2008,FALSE
IdentifierId(74218),Tue Jul 01 15:27:16 EDT 2008,TRUE
IdentifierId(58957),Tue Jul 01 14:40:01 EDT 2008,TRUE
IdentifierId(23323),Tue Jul 01 14:39:05 EDT 2008,TRUE
IdentifierId(56898),Tue Jul 01 12:59:43 EDT 2008,TRUE
IdentifierId(73545),Tue Jul 01 12:59:38 EDT 2008,TRUE
IdentifierId(72774),Tue Jul 01 12:36:48 EDT 2008,TRUE
IdentifierId(59302),Tue Jul 01 11:37:13 EDT 2008,FALSE
IdentifierId(64141),Tue Jul 01 09:20:15 EDT 2008,FALSE
IdentifierId(73409),Tue Jul 01 09:16:09 EDT 2008,TRUE
IdentifierId(47730),Tue Jul 01 08:59:35 EDT 2008,FALSE
IdentifierId(14312),Tue Jul 01 08:57:21 EDT 2008,FALSE
IdentifierId(73817),Tue Jul 01 08:36:18 EDT 2008,TRUE
IdentifierId(58006),Tue Jul 01 07:49:41 EDT 2008,TRUE
IdentifierId(70480),Tue Jul 01 07:18:56 EDT 2008,TRUE
IdentifierId(73856),Tue Jul 01 06:59:28 EDT 2008,TRUE
IdentifierId(73954),Tue Jul 01 06:29:22 EDT 2008,TRUE
IdentifierId(73796),Tue Jul 01 05:10:08 EDT 2008,TRUE
IdentifierId(1165),Tue Jul 01 05:08:00 EDT 2008,FALSE
IdentifierId(72728),Tue Jul 01 04:33:05 EDT 2008,FALSE
IdentifierId(769),Tue Jul 01 04:32:29 EDT 2008,FALSE
IdentifierId(61121),Tue Jul 01 04:11:42 EDT 2008,TRUE
IdentifierId(73451),Tue Jul 01 03:19:37 EDT 2008,TRUE
IdentifierId(30540),Tue Jul 01 00:27:49 EDT 2008,FALSE
IdentifierId(37536),Tue Jul 01 00:09:05 EDT 2008,TRUE
IdentifierId(6935),Tue Jul 01 00:06:01 EDT 2008,TRUE
IdentifierId(41245),Mon Jun 30 23:46:33 EDT 2008,TRUE
IdentifierId(37150),Mon Jun 30 23:36:43 EDT 2008,TRUE
IdentifierId(74026),Mon Jun 30 23:05:57 EDT 2008,TRUE
IdentifierId(70246),Mon Jun 30 20:57:20 EDT 2008,TRUE
IdentifierId(6333),Mon Jun 30 20:55:06 EDT 2008,TRUE
IdentifierId(39643),Mon Jun 30 20:38:05 EDT 2008,TRUE
IdentifierId(63217),Mon Jun 30 20:36:33 EDT 2008,TRUE
